FormattedDate,JAN-FEB,MAR-MAY,JUN-SEP,OCT-DEC,precipitation,PrepType,TemperaturePerYr,AvgTempUncertainty,Apparent Temperature (C),TempMax,tempMin,wind,Wind Speed (km/h),WindBearing (degrees),Visibility (km),weather,DailySummary
2006-04-14 23:00:00.000 +0200,23.23,28.09,32.33,29.55,0.3,rain,10.67777778,1.329,10.67777778,14.4,8.9,6.3,5.7799,59,15.0052,rain,Mostly cloudy throughout the day.
2006-04-15 00:00:00.000 +0200,23.33,28.74,32.73,29.8,0,rain,10.44444444,1.648,10.44444444,17.2,8.9,3.3,2.6404,63,15.8746,rain,Mostly cloudy throughout the day.
2006-04-15 01:00:00.000 +0200,23.05,29.88,32.54,28.61,0,rain,9.822222222,1.402,9.466666667,22.2,8.9,3.1,5.313,65,15.8746,rain,Mostly cloudy throughout the day.
2006-04-15 02:00:00.000 +0200,22.6,28.8,32.2,29.22,0,rain,11.02777778,1.224,11.02777778,22.2,8.9,3.6,11.3827,146,14.9569,sun,Mostly cloudy throughout the day.
2006-04-15 03:00:00.000 +0200,24.57,29.02,33.36,29.39,0,rain,7.138888889,1.288,7.138888889,17.2,11.7,3.7,3.6547,305,14.9086,sun,Mostly cloudy throughout the day.
2006-04-15 04:00:00.000 +0200,24.13,28.82,32.91,29.68,0,rain,7.622222222,1.211,5.644444444,16.7,10,3.4,10.8675,327,14.9086,rain,Mostly cloudy throughout the day.
2006-04-15 05:00:00.000 +0200,22.85,28.71,32.04,28.98,0,rain,7.627777778,1.426,6.611111111,16.1,7.8,1.8,6.5205,319,13.3791,sun,Mostly cloudy throughout the day.
2006-04-15 06:00:00.000 +0200,22.76,28.61,32.67,29.75,0.3,rain,7.044444444,1.317,4.855555556,18.9,11.1,1.5,11.3988,271,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 07:00:00.000 +0200,22.28,29.09,33.07,29.56,3.8,rain,8.6,1.253,7.038888889,17.8,12.2,2.7,9.66,297,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 08:00:00.000 +0200,23.1,28.07,31.46,29.86,6.6,rain,9.65,1.435,7.383333333,20,12.8,3.7,15.9551,289,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 09:00:00.000 +0200,23.34,28.06,33.17,28.83,0.3,rain,12.10555556,1.362,12.10555556,18.9,10.6,3.7,13.1698,310,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 10:00:00.000 +0200,22.95,28.9,31.1,29.35,0,rain,12.77777778,1.476,12.77777778,17.2,9.4,2.9,13.1698,301,11.2056,sun,Mostly cloudy throughout the day.
2006-04-15 11:00:00.000 +0200,23.61,27.34,32.51,29.36,1.3,rain,13.81111111,1.656,13.81111111,12.8,8.9,3.1,9.6761,307,11.4471,rain,Mostly cloudy throughout the day.
2006-04-15 12:00:00.000 +0200,23.79,27.31,32.48,29.97,16,rain,16.01666667,1.396,16.01666667,13.3,8.3,3.3,11.2378,307,11.27,rain,Mostly cloudy throughout the day.
2006-04-15 13:00:00.000 +0200,23.18,29.83,32.79,30.52,0,rain,17.12777778,1.339,17.12777778,16.1,6.1,3.4,12.7029,308,11.27,sun,Mostly cloudy throughout the day.
2006-04-15 14:00:00.000 +0200,22.99,29.59,33.31,30.03,16.5,rain,17.14444444,1.527,17.14444444,16.1,8.9,3.5,10.6099,279,11.4471,rain,Mostly cloudy throughout the day.
2006-04-15 15:00:00.000 +0200,22.97,29.06,32.17,29.43,1.5,rain,17.77777778,1.554,17.77777778,15,8.3,3,7.9534,272,11.2056,rain,Mostly cloudy throughout the day.
2006-04-15 16:00:00.000 +0200,23.17,27.94,33.05,29.82,0,rain,17.77777778,1.448,17.77777778,17.2,8.3,4.7,2.5921,351,11.2056,rain,Mostly cloudy throughout the day.
2006-04-15 17:00:00.000 +0200,22.38,29.11,33.63,29.42,0,rain,17.80555556,1.435,17.80555556,18.9,10,2.9,11.0124,175,10.3523,sun,Mostly cloudy throughout the day.
2006-04-15 18:00:00.000 +0200,24.41,28.7,32.43,29.98,0,rain,16.15555556,1.376,16.15555556,23.3,10,1.8,9.1931,172,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 19:00:00.000 +0200,22.61,29.04,33.3,29.23,0.8,rain,14.05,1.509,14.05,18.3,12.8,3.9,9.1609,160,9.982,rain,Mostly cloudy throughout the day.
2006-04-15 20:00:00.000 +0200,22.87,28.11,32.43,29.58,0,rain,13.08888889,1.436,13.08888889,16.1,11.1,4.3,9.2736,138,9.982,sun,Mostly cloudy throughout the day.
2006-04-15 21:00:00.000 +0200,24.31,28.89,32.04,29.5,0,rain,12.28888889,1.367,12.28888889,17.2,10,2.7,9.4507,141,9.982,sun,Mostly cloudy throughout the day.
2006-04-15 22:00:00.000 +0200,23.56,27.78,32.35,28.96,0,rain,12.77777778,1.288,12.77777778,22.2,9.4,1.7,11.0768,141,15.8263,sun,Mostly cloudy throughout the day.
2006-04-15 23:00:00.000 +0200,24.36,28.66,32.03,30.53,0,rain,12.72777778,1.448,12.72777778,21.1,15,4.1,13.3791,149,14.9569,rain,Mostly cloudy throughout the day.
2006-04-16 00:00:00.000 +0200,23.91,28,32.65,29.78,0,rain,12.26666667,1.282,12.26666667,18.9,11.7,6.4,14.1358,151,15.8263,sun,Mostly cloudy throughout the day.
2006-04-16 01:00:00.000 +0200,22.96,30.51,33.26,29.79,3,rain,11.71111111,1.175,11.71111111,17.2,10,3.8,11.3183,158,15.8263,rain,Mostly cloudy throughout the day.
2006-04-16 02:00:00.000 +0200,22.79,29.29,32.58,28.24,1,rain,10.82777778,1.123,10.82777778,19.4,10,3,9.177,259,14.168,rain,Mostly cloudy throughout the day.
2006-04-16 03:00:00.000 +0200,23.46,29.4,32.34,28.6,0,rain,12.2,1.146,12.2,24.4,10,3,14.168,141,15.8263,sun,Mostly cloudy throughout the day.
2006-04-16 04:00:00.000 +0200,23.16,28.83,31.46,28.26,0,rain,12.2,1.329,12.2,23.9,11.7,2.1,14.2968,151,15.8263,sun,Mostly cloudy throughout the day.
2006-04-16 05:00:00.000 +0200,22.98,27.78,32.5,29.12,15.7,rain,11.68888889,1.648,11.68888889,13.9,11.7,1.9,13.8299,152,14.9569,rain,Mostly cloudy throughout the day.
2006-04-16 06:00:00.000 +0200,24.75,29.61,33.72,29.23,8.6,rain,11.20555556,1.402,11.20555556,15.6,9.4,2.5,14.007,132,9.982,rain,Mostly cloudy throughout the day.
2006-04-16 07:00:00.000 +0200,23.33,29.51,32.88,29.45,0,rain,11.13333333,1.224,11.13333333,19.4,9.4,2,15.4882,150,9.982,drizzle,Mostly cloudy throughout the day.
2006-04-16 08:00:00.000 +0200,23.78,28.04,33.17,29.9,0.5,rain,11.43888889,1.435,11.43888889,19.4,11.1,3.1,13.8782,163,10.3523,rain,Mostly cloudy throughout the day.
2006-04-16 09:00:00.000 +0200,24.14,29.49,31.98,29.08,0,rain,13.03333333,1.362,13.03333333,18.3,10.6,3.4,14.4578,209,9.982,rain,Mostly cloudy throughout the day.
2006-04-16 10:00:00.000 +0200,22.89,29.1,32.82,29.14,0,rain,17.24444444,1.612,17.24444444,22.8,8.9,1.8,25.0194,221,11.27,sun,Mostly cloudy throughout the day.
2006-04-16 11:00:00.000 +0200,22.9,28.95,32.9,29.85,0,rain,17.73888889,1.387,17.73888889,22.2,11.7,2.5,27.37,230,11.4471,rain,Mostly cloudy throughout the day.
2006-04-16 12:00:00.000 +0200,23.06,30.12,32.53,30.07,0.3,rain,17.84444444,1.2,17.84444444,21.7,15,1.9,22.218,251,11.27,rain,Mostly cloudy throughout the day.
2006-04-16 13:00:00.000 +0200,23.82,28.74,33.25,30.32,3,rain,18.86111111,1.402,18.86111111,20,13.3,2.4,23.5382,250,11.27,rain,Mostly cloudy throughout the day.
2006-04-16 14:00:00.000 +0200,24.11,29.45,32.67,29.68,0,rain,18.66666667,1.254,18.66666667,20,12.2,2.3,19.8996,240,11.3988,rain,Mostly cloudy throughout the day.
2006-04-16 15:00:00.000 +0200,23.72,28.21,33.15,29.48,2,rain,17.82222222,1.265,17.82222222,18.9,11.7,2.1,17.5007,243,11.27,rain,Mostly cloudy throughout the day.
2006-04-16 16:00:00.000 +0200,22.67,29,33.1,29.55,5.8,rain,17.8,1.226,17.8,18.3,10.6,6,17.6939,281,11.27,rain,Mostly cloudy throughout the day.
2006-04-16 17:00:00.000 +0200,23.78,30.55,33.41,30.13,0,rain,17.35,1.175,17.35,20.6,9.4,3.8,19.5615,295,11.3988,sun,Mostly cloudy throughout the day.
2006-04-16 18:00:00.000 +0200,24.19,28.9,32.33,29.89,0,rain,16.06666667,1.507,16.06666667,24.4,10.6,3.1,21.8155,280,11.2056,drizzle,Mostly cloudy throughout the day.
2006-04-16 19:00:00.000 +0200,23.91,29.66,31.74,29.61,0,rain,14.93333333,1.838,14.93333333,25,11.1,2.1,17.2753,280,11.2056,sun,Mostly cloudy throughout the day.
2006-04-16 20:00:00.000 +0200,24.46,29.52,33.74,29.48,0,rain,13.92222222,1.943,13.92222222,26.7,12.8,3.8,11.7691,279,11.2861,sun,Mostly cloudy throughout the day.
2006-04-16 21:00:00.000 +0200,24.02,29.26,33.05,29.41,0,rain,12.75555556,1.43,12.75555556,28.3,14.4,2.8,11.0446,270,11.0768,rain,Mostly cloudy throughout the day.
2006-04-16 22:00:00.000 +0200,23.54,29.94,32.7,29.96,1.5,rain,12.75555556,2.173,12.75555556,25,12.8,2,11.0607,277,15.6975,rain,Mostly cloudy throughout the day.
2006-04-16 23:00:00.000 +0200,23.15,28.67,32.46,29.62,0,rain,12.37222222,1.662,12.37222222,23.9,11.1,2.3,7.2933,239,14.8764,drizzle,Mostly cloudy throughout the day.
2006-04-17 00:00:00.000 +0200,23.91,29.04,32.7,30.35,0,rain,11.18333333,1.355,11.18333333,27.8,13.3,2.9,6.923,241,15.8263,fog,Partly cloudy throughout the day.
2006-04-17 01:00:00.000 +0200,23.98,30.79,32.69,30.07,0,rain,11.66666667,1.178,11.66666667,25.6,13.3,2.7,11.1734,242,15.8263,drizzle,Partly cloudy throughout the day.
2006-04-17 02:00:00.000 +0200,23.6,28,32.94,30.43,0.5,rain,8.977777778,1.301,7.366666667,23.3,13.9,2.2,10.3201,266,6.8425,rain,Partly cloudy throughout the day.
2006-04-17 03:00:00.000 +0200,24.6,28.62,33.78,30.49,0,rain,10.57777778,1.435,10.57777778,25,15,2.2,11.1734,278,14.9086,rain,Partly cloudy throughout the day.
2006-04-17 04:00:00.000 +0200,24.35,28.79,32.73,30.46,0,rain,10.53333333,1.362,10.53333333,18.9,13.3,3.8,14.007,269,14.9086,rain,Partly cloudy throughout the day.
2006-04-17 05:00:00.000 +0200,23.73,28.75,33.19,30.01,0.3,rain,10.58888889,1.612,10.58888889,26.1,13.3,2.5,7.2933,269,14.168,rain,Partly cloudy throughout the day.
2006-04-17 06:00:00.000 +0200,24.23,27.74,32.86,30.19,0,rain,9.983333333,1.387,9.283333333,21.7,15,2.6,6.7298,297,15.8263,sun,Partly cloudy throughout the day.
2006-04-17 07:00:00.000 +0200,23.89,28.23,33.39,29.59,0,rain,11.02222222,1.2,11.02222222,21.1,14.4,2.9,7.889,307,9.982,sun,Partly cloudy throughout the day.
2006-04-17 08:00:00.000 +0200,23.59,29.97,32.88,30.09,0,rain,13.53888889,1.402,13.53888889,25,14.4,2.2,11.8657,305,9.982,sun,Partly cloudy throughout the day.
2006-04-17 09:00:00.000 +0200,23.84,30.79,32.78,29.55,15.2,rain,13.88888889,1.254,13.88888889,19.4,13.9,4,20.0123,308,11.2056,rain,Partly cloudy throughout the day.
2006-04-17 10:00:00.000 +0200,23.61,29.39,32.97,29.86,0,rain,15,1.265,15,23.9,13.9,2.3,17.5812,300,11.2056,sun,Partly cloudy throughout the day.
2006-04-17 11:00:00.000 +0200,23.81,29.12,33.82,30.32,1,rain,17.18333333,1.226,17.18333333,20.6,12.2,3.9,15.9551,319,11.4471,rain,Partly cloudy throughout the day.
2006-04-17 12:00:00.000 +0200,24.12,29.21,33.12,30.35,0,rain,16.2,1.175,16.2,18.9,11.1,3.3,16.3093,309,11.27,rain,Partly cloudy throughout the day.
2006-04-17 13:00:00.000 +0200,23.22,28.75,32.21,30.3,0,rain,17.75,1.507,17.75,23.3,12.2,4.3,17.7744,290,11.2056,sun,Partly cloudy throughout the day.
2006-04-17 14:00:00.000 +0200,24.24,28.25,32.56,29.66,0,rain,18.40555556,1.838,18.40555556,26.7,12.8,2.6,19.0785,297,15.3594,sun,Partly cloudy throughout the day.
2006-04-17 15:00:00.000 +0200,23.31,29.31,32.63,30.03,0,rain,17.82222222,1.943,17.82222222,25.6,12.8,2.2,17.5973,319,11.27,drizzle,Partly cloudy throughout the day.
2006-04-17 16:00:00.000 +0200,23.84,28.89,33.16,29.78,0,rain,17.31111111,1.43,17.31111111,18.9,13.9,2.8,20.3343,310,11.27,drizzle,Partly cloudy throughout the day.
2006-04-17 17:00:00.000 +0200,23.82,28.37,33.18,30.16,0,rain,17.50555556,2.173,17.50555556,22.2,13.3,1.7,13.7172,316,11.4471,drizzle,Partly cloudy throughout the day.
2006-04-17 18:00:00.000 +0200,24.67,29.96,33.06,29.85,0,rain,17.26666667,1.662,17.26666667,22.8,15,2,14.3773,309,9.982,sun,Partly cloudy throughout the day.
2006-04-17 19:00:00.000 +0200,24.44,29.92,34.48,30.93,0,rain,15.13888889,1.355,15.13888889,19.4,13.3,3,10.8997,310,9.982,sun,Partly cloudy throughout the day.
2006-04-17 20:00:00.000 +0200,25.18,30.86,32.5,29.44,0,rain,13.25,1.178,13.25,22.8,13.9,2.8,4.7173,325,9.982,sun,Partly cloudy throughout the day.
2006-04-17 21:00:00.000 +0200,23.3,29.44,33.07,29.21,0,rain,12.29444444,1.301,12.29444444,23.9,13.3,2.2,4.669,282,9.982,drizzle,Partly cloudy throughout the day.
2006-04-17 22:00:00.000 +0200,23.95,28.56,33.55,30.03,0,rain,10.7,1.282,10.7,23.3,12.2,2.5,3.5742,281,15.8263,sun,Partly cloudy throughout the day.
2006-04-17 23:00:00.000 +0200,23.57,30.32,32.57,30.17,0,rain,9.855555556,1.396,9.388888889,27.2,12.8,3.9,5.7477,274,14.9569,sun,Partly cloudy throughout the day.
2006-04-18 00:00:00.000 +0200,24.44,29.27,32.29,31.22,0,rain,9.522222222,1.339,7.861111111,33.9,16.7,3.7,11.27,280,11.9784,sun,Partly cloudy until night.
2006-04-18 01:00:00.000 +0200,24.36,30.32,32.34,30.79,0,rain,8.405555556,1.527,8.405555556,33.9,17.8,1.9,3.1234,255,11.9784,sun,Partly cloudy until night.
2006-04-18 02:00:00.000 +0200,24.56,30.59,33.46,31.02,0,rain,13.01111111,1.554,13.01111111,28.3,15.6,2.5,9.6278,46,14.9569,rain,Partly cloudy until night.
2006-04-18 03:00:00.000 +0200,24.27,29.13,33.77,30.26,0,rain,7.733333333,1.448,7.733333333,21.1,15,2.6,3.4293,277,4.2987,drizzle,Partly cloudy until night.
2006-04-18 04:00:00.000 +0200,23.89,32.33,32.23,29.18,0,rain,6.138888889,1.435,6.138888889,22.2,15,3.1,3.3488,284,4.1216,sun,Partly cloudy until night.
2006-04-18 05:00:00.000 +0200,24.18,29.5,33.88,29.78,0,rain,6.472222222,1.376,6.472222222,24.4,14.4,3.8,2.9946,283,4.7656,drizzle,Partly cloudy until night.
2006-04-18 06:00:00.000 +0200,25.66,29.56,32.65,30.46,0,rain,6.627777778,1.509,6.627777778,25.6,12.2,2.3,3.3005,313,2.9302,sun,Partly cloudy until night.
2006-04-18 07:00:00.000 +0200,25.19,29.33,32.63,30.49,0,rain,8.688888889,1.436,8.688888889,28.3,13.3,2.5,1.4329,290,5.8443,sun,Partly cloudy until night.
2006-04-18 08:00:00.000 +0200,23.97,30.34,32.15,30.81,0,rain,11.99444444,1.367,11.99444444,30.6,15,3,2.415,345,9.6117,sun,Partly cloudy until night.
2006-04-18 09:00:00.000 +0200,25.27,30.57,33.73,30.75,0,rain,13.76666667,1.288,13.76666667,30.6,15,2.8,4.1538,16,9.6761,sun,Partly cloudy until night.
2006-04-18 10:00:00.000 +0200,24.89,31.94,33.22,30.47,0,rain,15.08888889,1.463,15.08888889,28.9,13.9,2.8,7.3738,332,9.9015,sun,Partly cloudy until night.
2006-04-18 11:00:00.000 +0200,24.18,30.17,33.02,30.85,0,rain,16.45555556,1.394,16.45555556,31.1,16.7,4.7,7.8085,350,11.0768,sun,Partly cloudy until night.
2006-04-18 12:00:00.000 +0200,23.61,30.2,33.6,30.2,0,rain,17.31111111,1.121,17.31111111,34.4,18.3,2.8,7.3738,330,11.27,sun,Partly cloudy until night.
2006-04-18 13:00:00.000 +0200,24.56,30.62,32.44,30.27,0,rain,17.87222222,1.505,17.87222222,32.8,16.1,1.8,8.372,12,11.27,sun,Partly cloudy until night.
2006-04-18 14:00:00.000 +0200,23.83,28.95,34.15,30.29,0,rain,19.03888889,1.409,19.03888889,21.7,14.4,3,7.0679,39,11.4471,drizzle,Partly cloudy until night.
2006-04-18 15:00:00.000 +0200,24.58,29.07,32.48,31.04,0,rain,18.97777778,2.358,18.97777778,23.3,15,2.7,10.8675,3,11.27,drizzle,Partly cloudy until night.
2006-04-18 16:00:00.000 +0200,26.94,32.62,34.03,31.98,0,rain,19.00555556,1.719,19.00555556,25.6,15,1.9,4.8139,9,11.2056,sun,Partly cloudy until night.
2006-04-18 17:00:00.000 +0200,26.45,31.6,33.82,32.29,0,rain,19.01111111,1.603,19.01111111,23.3,13.3,3,4.7978,33,11.3988,rain,Partly cloudy until night.
2006-04-18 18:00:00.000 +0200,24.14,31.91,30.39,27.31,0,rain,17.86666667,1.249,17.86666667,22.2,13.3,2.3,10.9319,24,11.2056,sun,Partly cloudy until night.
2006-04-18 19:00:00.000 +0200,26.58,31.78,30.73,26.31,0,rain,17.26666667,1.866,17.26666667,21.1,13.9,3.8,10.8514,33,9.982,sun,Partly cloudy until night.
2006-04-18 20:00:00.000 +0200,25.03,31.39,29.98,26.08,0,rain,16.18888889,0.737,16.18888889,22.2,10,3.3,5.0876,25,10.3523,sun,Partly cloudy until night.
2006-04-18 21:00:00.000 +0200,24.73,32.02,30.09,26.36,0,rain,14.88333333,1.181,14.88333333,26.1,11.7,3.2,9.177,32,9.982,sun,Partly cloudy until night.
2006-04-18 22:00:00.000 +0200,22.83,30.01,30.68,27.52,0,rain,14.32777778,0.678,14.32777778,21.1,12.2,3.4,10.9319,31,15.8263,sun,Partly cloudy until night.
2006-04-18 23:00:00.000 +0200,23.69,31.93,30.3,27.6,0,rain,14.51111111,1.314,14.51111111,23.9,13.3,1.8,6.3756,47,14.9569,sun,Partly cloudy until night.
2006-04-19 00:00:00.000 +0200,24.01,31.79,29.58,27.78,0,rain,14.37222222,0.593,14.37222222,22.8,12.2,3.2,6.5366,67,15.8263,sun,Mostly cloudy until night.
2006-04-19 01:00:00.000 +0200,25.26,32.42,29.55,26.88,0,rain,14.87777778,0.948,14.87777778,22.8,13.3,2.4,14.2163,60,15.8263,sun,Mostly cloudy until night.
2006-04-19 02:00:00.000 +0200,24.36,30.79,29.81,27.69,0,rain,10.40555556,0.926,10.40555556,22.8,12.8,1.9,3.6064,144,2.0125,sun,Mostly cloudy until night.
2006-04-19 03:00:00.000 +0200,25.16,31.42,29.86,26.32,0,rain,12.82222222,1.503,12.82222222,22.2,10.6,2.9,8.4364,57,11.2056,sun,Mostly cloudy until night.
2006-04-19 04:00:00.000 +0200,24.58,31.27,30.8,25.7,0,rain,12.8,1.409,12.8,21.7,10.6,2.1,14.4256,31,14.9086,sun,Mostly cloudy until night.
2006-04-19 05:00:00.000 +0200,26.07,31.29,30.18,26.37,0,rain,12.82777778,1.605,12.82777778,21.1,10,2,13.8943,12,14.168,sun,Mostly cloudy until night.
2006-04-19 06:00:00.000 +0200,24.79,32.02,30.48,26.28,0,rain,12.26666667,1.254,12.26666667,22.8,12.8,3.3,15.778,12,11.2056,sun,Mostly cloudy until night.
2006-04-19 07:00:00.000 +0200,24.77,30.96,29.96,26.75,0,rain,12.26666667,1.463,12.26666667,24.4,11.1,3.1,15.5848,2,11.27,sun,Mostly cloudy until night.
2006-04-19 08:00:00.000 +0200,23.84,31.36,30.79,27.62,0,rain,12.18333333,1.394,12.18333333,26.1,11.7,2.6,12.3809,11,11.0768,sun,Mostly cloudy until night.
2006-04-19 09:00:00.000 +0200,25.01,31.99,29.97,26.14,0,rain,12.17222222,1.121,12.17222222,28.3,14.4,4.2,20.3826,11,11.27,sun,Mostly cloudy until night.
2006-04-19 10:00:00.000 +0200,25.35,30.61,29.86,25.94,0,rain,12.71111111,1.505,12.71111111,32.2,13.3,3.1,22.0892,19,11.27,sun,Mostly cloudy until night.
2006-04-19 11:00:00.000 +0200,25.08,30.68,30.56,26.95,0,rain,15.60555556,1.409,15.60555556,25,13.3,3,22.3468,18,10.3523,sun,Mostly cloudy until night.
2006-04-19 12:00:00.000 +0200,24.1,31.55,30.1,26.85,0.3,rain,16.02222222,2.358,16.02222222,18.9,13.9,5,18.0642,20,11.2056,rain,Mostly cloudy until night.
2006-04-19 13:00:00.000 +0200,24.4,30.89,30.44,27.46,0.3,rain,17.2,1.719,17.2,20,11.7,3.9,17.6456,48,11.2056,rain,Mostly cloudy until night.
2006-04-19 14:00:00.000 +0200,24.24,32.47,29.83,26.61,0,rain,17.21666667,1.603,17.21666667,20,8.9,4.2,14.0875,46,11.0285,sun,Mostly cloudy until night.
2006-04-19 15:00:00.000 +0200,25.91,31.85,30.54,26.71,0,rain,17.82777778,1.249,17.82777778,22.2,10,5.6,13.4113,29,11.2056,sun,Mostly cloudy until night.
2006-04-19 16:00:00.000 +0200,24.2,32.37,29.96,26.68,0,rain,17.82777778,1.339,17.82777778,27.8,11.7,3.6,14.6188,19,11.2056,sun,Mostly cloudy until night.
2006-04-19 17:00:00.000 +0200,25.05,32.07,30.26,26.17,0,rain,17.73333333,1.527,17.73333333,26.1,11.1,1.5,9.2414,340,11.0285,sun,Mostly cloudy until night.
2006-04-19 18:00:00.000 +0200,24.58,32.53,30.08,26.2,0,rain,16.27222222,1.554,16.27222222,22.2,11.1,1.9,23.0713,39,11.2056,sun,Mostly cloudy until night.
2006-04-19 19:00:00.000 +0200,25.92,30.42,30.26,26.29,0,rain,13.16666667,1.448,13.16666667,24.4,9.4,2.3,3.7674,335,5.2164,sun,Mostly cloudy until night.
2006-04-19 20:00:00.000 +0200,24.28,31.5,29.92,26.3,0,rain,13.25555556,1.435,13.25555556,27.8,11.7,2.2,3.1395,228,8.05,fog,Mostly cloudy until night.
2006-04-19 21:00:00.000 +0200,25.1,31.7,30.52,26.9,0,rain,13.01111111,1.376,13.01111111,27.8,11.7,1.4,10.3362,274,9.982,sun,Mostly cloudy until night.
2006-04-19 22:00:00.000 +0200,24.01,31.59,30.05,27.19,0,rain,12.45555556,1.509,12.45555556,23.9,11.7,1.9,5.796,310,14.9086,drizzle,Mostly cloudy until night.
2006-04-19 23:00:00.000 +0200,23.79,30.98,30.55,26.73,0,rain,12.48888889,1.436,12.48888889,19.4,10,2.5,9.8854,315,14.5866,drizzle,Mostly cloudy until night.
2006-04-02 00:00:00.000 +0200,24.54,32.65,30.7,26.94,0,rain,9.555555556,1.367,8.85,16.1,12.8,2.1,6.4883,146,15.8263,drizzle,Partly cloudy throughout the day.
2006-04-02 01:00:00.000 +0200,24.89,32.08,30.34,27.35,0.3,rain,10.62222222,1.288,10.62222222,19.4,11.7,1.1,14.0231,160,15.8263,rain,Partly cloudy throughout the day.
2006-04-02 02:00:00.000 +0200,25.38,30.53,29.31,27.05,0,rain,8.722222222,1.612,8.722222222,19.4,10,1.4,4.5724,40,11.3988,fog,Partly cloudy throughout the day.
2006-04-02 03:00:00.000 +0200,26.29,31.95,30.1,26.77,0,rain,10.53333333,1.387,10.53333333,21.1,10,1.8,10.7709,143,15.8263,fog,Partly cloudy throughout the day.
2006-04-02 04:00:00.000 +0200,25.93,30.24,29.81,26.88,0,rain,9.444444444,1.2,8.705555556,19.4,11.1,1.7,6.5366,133,15.8263,sun,Partly cloudy throughout the day.
2006-04-02 05:00:00.000 +0200,25.11,31.52,30.32,26.47,0,rain,9.888888889,1.402,9.327777778,19.4,9.4,1.7,6.0858,163,14.9569,drizzle,Partly cloudy throughout the day.
2006-04-02 06:00:00.000 +0200,24.92,30.96,30.76,26.69,0,rain,10.36666667,1.254,10.36666667,22.8,10,1.7,10.7065,136,15.8263,drizzle,Partly cloudy throughout the day.
2006-04-02 07:00:00.000 +0200,23.68,32.33,30.24,26.45,0,rain,8.888888889,1.265,7.233333333,25,12.2,1.1,10.4972,158,11.2056,rain,Partly cloudy throughout the day.
2006-04-02 08:00:00.000 +0200,24.89,31.03,30.47,26.94,0,rain,9.977777778,1.226,8.994444444,20.6,12.2,4.3,8.0017,151,11.0285,sun,Partly cloudy throughout the day.
2006-04-02 09:00:00.000 +0200,25.12,31.38,29.96,27.47,0,rain,12.2,1.175,12.2,21.1,7.8,3.1,2.4633,355,9.982,sun,Partly cloudy throughout the day.
2006-04-02 10:00:00.000 +0200,25.79,32.8,31.12,27.35,0,rain,13.96111111,1.507,13.96111111,23.3,8.9,3,9.3058,123,9.982,sun,Partly cloudy throughout the day.
2006-04-02 11:00:00.000 +0200,25.07,31.98,29.96,27.78,0,rain,14.94444444,1.838,14.94444444,17.8,10,4.1,7.1645,132,10.3523,sun,Partly cloudy throughout the day.
2006-04-02 12:00:00.000 +0200,25.12,30.75,30.15,27.69,0,rain,16.18333333,1.943,16.18333333,18.9,7.8,7.3,11.753,199,9.982,sun,Partly cloudy throughout the day.
2006-04-02 13:00:00.000 +0200,24.07,30.93,30.67,27,0,rain,16.36666667,1.43,16.36666667,18.9,8.3,6.5,7.1323,227,11.27,sun,Partly cloudy throughout the day.
2006-04-02 14:00:00.000 +0200,25.33,30.89,30.66,27.08,0,rain,17.37222222,2.173,17.37222222,21.7,8.9,5.7,3.6225,251,11.4471,sun,Partly cloudy throughout the day.
2006-04-02 15:00:00.000 +0200,26.56,32.19,30.6,26.85,0,rain,17.67222222,1.662,17.67222222,23.9,7.8,5.1,1.7549,156,11.27,sun,Partly cloudy throughout the day.
2006-04-02 16:00:00.000 +0200,25.37,32.28,30.61,27.71,0,rain,17.72222222,1.355,17.72222222,23.9,7.8,1.3,8.6779,113,11.27,sun,Partly cloudy throughout the day.
2006-04-02 17:00:00.000 +0200,24.33,31.93,29.96,26.79,0,rain,16.23888889,1.178,16.23888889,21.1,7.8,1.9,2.8336,261,11.3988,sun,Partly cloudy throughout the day.
2006-04-02 18:00:00.000 +0200,24.68,31.85,30.36,26.67,0,rain,14.06666667,1.301,14.06666667,16.1,8.9,1.6,9.2414,357,11.2056,drizzle,Partly cloudy throughout the day.
